"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: dataset","Param: stringManipulation"
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"11,364607","1,238479","MB/sec",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"979562074,400000","115075563,461086","B/op",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"1222,000000",NaN,"counts",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"59162,000000",NaN,"ms",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"66,112679","0,228270","ops/s",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"909,365970","3,244503","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"15173950,306374","662,395749","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"913,662547","4,902336","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"15245643,715987","60693,176901","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,245408","0,033731","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"4095,390264","570,644476","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"1340,000000",NaN,"counts",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"861,000000",NaN,"ms",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"127,552712","0,692444","ops/s",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"1572,704560","8,666879","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"13601671,512300","298,356935","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1579,050107","8,312112","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"13656567,650399","24997,158934","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,238718","0,026783","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"2064,648139","232,743081","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"1856,000000",NaN,"counts",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"1187,000000",NaN,"ms",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"100,721050","0,495758","ops/s",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"1432,003633","7,273508","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"15683435,463624","217,742698","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1435,504282","10,197348","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"15721735,527679","54220,706462","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,280611","0,063495","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"3073,416739","696,025889","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"1547,000000",NaN,"counts",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"1104,000000",NaN,"ms",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"7,188434","0,044631","ops/s",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"947,425555","5,264179","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"147218027,955099","22058,148832","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"946,163339","9,053482","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"147021208,041400","893963,290276","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,849807","0,095765","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"132062,545967","15144,341051","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"781,000000",NaN,"counts",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"1117,000000",NaN,"ms",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"12,912503","0,059008","ops/s",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"1510,861419","6,224409","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"130769604,428098","5716,435634","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1510,146423","13,940933","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"130706749,153011","724793,139644","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,908925","0,092434","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"78666,034586","7902,229963","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"895,000000",NaN,"counts",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"1389,000000",NaN,"ms",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"10,484716","0,097101","ops/s",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"1424,816255","12,679873","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"151801423,495470","9596,102229","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1425,216175","16,825458","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"151843009,824679","773037,658136","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,886503","0,125770","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"94487,224694","13988,463316","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"949,000000",NaN,"counts",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"1300,000000",NaN,"ms",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"0,677645","0,006021","ops/s",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"910,718888","6,076456","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"1641765135,542857","3623,528042","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"896,884865","16,195022","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1616829293,714286","27495538,933325","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"2,814381","0,164214","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"5073372,685714","286576,185217","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"340,000000",NaN,"counts",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"3592,000000",NaN,"ms",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"1,157545","0,013243","ops/s",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"1333,337625","12,327910","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"1405870728,466667","3498,440374","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1313,636262","18,305981","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1385116467,200000","18490017,740213","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"2,808816","0,154044","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"2961500,933333","155231,938121","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"448,000000",NaN,"counts",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"3709,000000",NaN,"ms",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"0,952315","0,010773","ops/s",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"1277,792170","11,964648","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"1636122051,360000","3106,245043","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1253,455401","17,968455","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1604950425,600000","14884544,875482","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"2,843885","0,126538","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"3641363,440000","157035,644263","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"435,000000",NaN,"counts",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"3990,000000",NaN,"ms",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"0,168041","0,001209","ops/s",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"947,600575","5,732641","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"8252355267,200000","6514,762024","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"933,071941","15,545287","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"8125677568,000000","97753036,668594","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"5,106618","0,643249","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"44471808,400000","5596943,954323","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"347,000000",NaN,"counts",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"9756,000000",NaN,"ms",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"0,296423","0,003483","ops/s",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"1312,230283","9,288631","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"6791736041,066667","7084,350520","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1287,521056","22,757669","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"6663770384,800000","95152342,082435","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"6,051101","0,893220","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"31322003,733333","4675822,481843","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"399,000000",NaN,"counts",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"9945,000000",NaN,"ms",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"0,247271","0,001804","ops/s",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"1292,597277","9,251357","MB/sec",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"7626627025,600000","9521,219327","B/op",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1272,984526","15,510377","MB/sec",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"7510984840,533335","92022950,090621","B/op",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"4,918909","0,840805","MB/sec",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"29027785,066667","5044903,183721","B/op",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"434,000000",NaN,"counts",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"10104,000000",NaN,"ms",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf","thrpt",1,10,"0,030806","0,000519","ops/s",train_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"1188,064938","20,383058","MB/sec",train_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"91245471846,400000","183233,038924","B/op",train_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1178,504010","23,094578","MB/sec",train_id,foreach_apache
