"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: buffer_size","Param: dataset","Param: n_threads","Param: stringManipulation"
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf","thrpt",1,10,"0,735461","0,002759","ops/s",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"156,169172","0,495790","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"239877647,700000","1658,159754","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"3076,465647","9,937924","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"4725486387,200000","742630,893044","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,791987","0,005693","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"2752512,000000","0,000000","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"4,845523","0,218425","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"7442770,600000","334128,954182","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.count","thrpt",1,10,"300,000000",NaN,"counts",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.time","thrpt",1,10,"5635,000000",NaN,"ms",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,12,foreach_apache
