"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: buffer_size","Param: dataset","Param: n_threads","Param: stringManipulation"
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space.norm","thrpt",1,10,"82,800000","43,984396","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.Metaspace","thrpt",1,10,"0,000243","0,000130","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.Metaspace.norm","thrpt",1,10,"496,000000","265,670842","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"929,469348","64,915953","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"1899285708,800000","131400567,369609","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"1861,000000",NaN,"counts",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"84647,000000",NaN,"ms",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,563957","0,002928","ops/s",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"146,090068","0,689955","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"293544536,000000","26098,120301","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space","thrpt",1,10,"0,000046","0,000000","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space.norm","thrpt",1,10,"92,000000","0,000000","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.Metaspace","thrpt",1,10,"0,000278","0,000010","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.Metaspace.norm","thrpt",1,10,"558,800000","18,486195","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"778,562393","22,758955","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"1564440439,466667","48979127,038820","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"1672,000000",NaN,"counts",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"92319,000000",NaN,"ms",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,533636","0,006718","ops/s",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"138,944050","1,662346","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"294025892,266667","13547,762831","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space","thrpt",1,10,"0,000043","0,000001","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space.norm","thrpt",1,10,"92,000000","0,000000","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.Metaspace","thrpt",1,10,"0,000264","0,000009","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.Metaspace.norm","thrpt",1,10,"558,800000","18,486195","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"818,856953","102,362467","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"1733296128,000000","224489473,613442","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"1637,000000",NaN,"counts",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"97488,000000",NaN,"ms",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"0,163784","0,001491","ops/s",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"41,538915","0,352478","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"284682968,400000","40237,878592","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"803,308069","78,106149","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"5505024000,000000","524487753,828714","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"281,000000",NaN,"counts",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"8872,000000",NaN,"ms",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"0,309896","0,001257","ops/s",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"72,856629","0,267574","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"262986519,200000","22537,705502","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"1378,467900","34,716541","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"4975807692,800000","126648729,002685","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"657,000000",NaN,"counts",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"23258,000000",NaN,"ms",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"0,423693","0,007053","ops/s",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"97,409597","1,518030","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"258722074,080000","62133,144115","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.Compressed_Class_Space","thrpt",1,10,"0,000070","0,000336","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.Compressed_Class_Space.norm","thrpt",1,10,"188,480000","901,106404","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.Metaspace","thrpt",1,10,"0,000289","0,001382","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.Metaspace.norm","thrpt",1,10,"774,400000","3702,338707","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"1625,170596","324,421698","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"4312289771,520000","800334445,326210","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"993,000000",NaN,"counts",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"36908,000000",NaN,"ms",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"0,496759","0,003120","ops/s",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"112,828753","0,665501","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"258715017,760000","15302,484952","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"1946,120524","30,685359","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"4462445854,719999","67734434,948098","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"976,000000",NaN,"counts",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"28068,000000",NaN,"ms",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,8,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"0,571761","0,004325","ops/s",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"128,941224","0,951356","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"255942736,666667","27448,949240","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"1699,104605","145,842249","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"3372150510,933333","272430114,469923","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"1488,000000",NaN,"counts",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"52558,000000",NaN,"ms",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,12,foreach_apache
