"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: buffer_size","Param: dataset","Param: n_threads","Param: stringManipulation"
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.time","thrpt",1,10,"5711,000000",NaN,"ms",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf","thrpt",1,10,"0,554312","0,004962","ops/s",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"119,002900","0,956830","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"242843642,666667","2269,107050","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"2351,475794","18,992570","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"4798545920,000000","532089,444494","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,798452","0,014461","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"3670016,000000","0,000000","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"4,757527","0,212280","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"9708096,933333","404258,983048","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.count","thrpt",1,10,"230,000000",NaN,"counts",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.time","thrpt",1,10,"5758,000000",NaN,"ms",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf","thrpt",1,10,"0,679170","0,004411","ops/s",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"144,247639","0,862791","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"241149669,600000","2400,393632","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"2790,192772","16,838270","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"4664575356,228572","514221,663684","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,881669","0,011252","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"3145728,000000","0,000000","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"5,006112","0,161922","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"8369036,342857","260989,791839","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.count","thrpt",1,10,"260,000000",NaN,"counts",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.time","thrpt",1,10,"5761,000000",NaN,"ms",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,12,foreach_apache
